,Date,User,Tweet
1615,2021-06-22 09:39:54+00:00,leesoo1001,"자치행정신문 경남도, ‘2050 탄소중립’ 실현 위한 대장정 시작 https://t.co/D0yLRdTVQk"
1616,2021-06-22 08:58:52+00:00,NewsJinju,"경상남도는 22일 도청 대회의실에서  ‘경남 탄소중립추진위원회’의 출범식을 가지고 ‘2050 탄소중립’ 실현을 위한 대장정을 시작했다.

  https://t.co/gg2qzHHVgo

#경상남도 #경남도의회 #경남교육청 #창원시 #통영시 #거제시 #의령군 #함안군 #해운중학교 #2050탄소중립 #cop28 https://t.co/NNgGCVt4V0"
1617,2021-06-22 07:49:46+00:00,withyou3542,"2050 #탄소중립 을 위한
#아이디어 를 제안해주세요!🌎🙌

🌱참가대상: 대한민국 국민 누구나
🌱이벤트 기간: 2021.6.22.~7.6.
🌱참여방법: 
①중앙 부처와 각 지자체에서 운영하는
정책 제안 플랫폼에서 팝업 클릭  
②광화문1번가 혁신제안톡에 제출

자세히보기👉https://t.co/qFVIBQh5qI https://t.co/QPj9BNzxdq"
1618,2021-06-22 07:05:55+00:00,mfbXPiWAsHIN0V9,"2050 탄소중립 추진위원회 출범식 및 경남 기후도민회의 위촉식 

-6.22.(화),김경수 도지사와 생활속의 작은 관심으로 온실가스 감축. 바로 지금 나부터! 탄소중립 위원회 출범...

#조금제 #진주사랑 #2050 #경남 #탄소중립추진위원회 #출범식 https://t.co/GZOzHqFP3l"
1619,2021-06-22 06:59:39+00:00,OhmyNews_Korea,"[경남] 청소년, 정치인 등 참여 '2050 탄소중립' 대장정 시작 #탄소중립 #김경수_지사 #박지호_학생 #경상남도 #박종훈_교육감 https://t.co/dDzrFbSy0H 윤성효 기자"
1620,2021-06-22 03:32:12+00:00,leesoo1001,자치행정신문 ‘2050 탄소중립 로드맵’으로 그린시티 선도하는 양천 https://t.co/lzKisfnvYe
1621,2021-06-22 00:32:25+00:00,chongjuhigh,"어제 문 대통령은 서울 동대문 디자인플라자(DDP)에서 열린 '2050 탄소중립위원회' 출범식에서 ""탄소중립은 우리의 산업구조를 감안하면 쉽지 않은 일""이라면서도 ""우리가 어렵다면 다른 나라도 어렵기는 마찬가지이고 다른 나라들이 할 수 있다면 우리도 못 해낼 것이 없다"" 말씀을 하셨습니다?"
1622,2021-06-22 00:32:16+00:00,chongjuhigh,"밤을 새워 적습니다.어제 문 대통령은서울동대문디자인플라자(DDP)에서 열린 '2050탄소중립위원회'출범식에서 ""탄소중립은 우리의 산업구조를감안하면쉽 않은 일""이라면서도 ""우리가 어렵다면다른나라도어렵기는마찬가지이고 다른 나라들이 할 수있다면 우리도 못 해낼 것이 없다"" 말씀을 하셨습니다."
1623,2021-06-22 00:25:38+00:00,chongjuhigh,"어제 문 대통령은 서울 동대문 디자인플라자(DDP)에서 열린 '2050 탄소중립위원회' 출범식에서 ""탄소중립은 우리의 산업구조를 감안하면 쉽지 않은 일""이라면서도 ""우리가 어렵다면 다른 나라도 어렵기는 마찬가지이고 다른 나라들이 할 수있다면우리도못 것이 없다"" 말씀을 하셨습니다.(장명환)"
1624,2021-06-22 00:00:01+00:00,hanitweet,"2050년 탄소중립을 선언한 정부도 재생에너지 확대 유도가 중요하다.
전기 판매 사업자인 한국전력이 전기요금으로 전력구입 원가도 충당하지 못해 적자가 쌓이는 상황에서 재생에너지 보급을 늘리는데 필요한 기반시설에 충분히 투자하기 쉽지 않다
https://t.co/5QIjfTv9nP"
1625,2021-06-21 14:29:38+00:00,69260201,"한국남동발전, 2050 탄소중립 목표설정·추진 ‘속도’ https://t.co/9iG3ar91gl"
1626,2021-06-21 07:55:34+00:00,110callcenter,"@noondayblackdog 국민권익위원회는 ‘2050 탄소중립’을 위한 친환경차의 중요성이 부각됨에 따라 전기·수소차의 대중화를 위한 방안 마련을 위해 최근 5년(2016.1.~2020.12.)간 민원분석시스템*에 수집된 민원 34,904건과 국민 의견수렴(1,385명) 결과를 분석해 발표했습니다."
1627,2021-06-20 23:24:09+00:00,FranceenCoree,"프랑스는 #녹색전환 에 대한 한국의 약속과 2050 #탄소중립 목표 달성을 지지합니다. 🍀
La France soutient l'engagement de la Corée dans la transition verte et son objectif d’atteindre la neutralité carbone d'ici 2050. 🍀
https://t.co/eTJzLiLBfI"
1628,2021-06-20 23:00:36+00:00,110callcenter,"@mgIPg16HRGHjnj0 국민권익위원회는 ‘2050 탄소중립’을 위한 친환경차의 중요성이 부각됨에 따라 전기·수소차의 대중화를 위한 방안 마련을 위해 최근 5년(2016.1.~2020.12.)간 민원분석시스템*에 수집된 민원 34,904건과 국민 의견수렴(1,385명) 결과를 분석해 발표했습니다."
1629,2021-06-20 21:36:03+00:00,yYPr7Xq1S1jAHb1,"2050  문재인, 이용섭 광주시장, 김영록 전남지사의 2050탄소중립 계획은 거짓이다 2100탄소중립계획이 있다 하더라도 공허한 말잔치다. ""탄소중립"" 이말의 참뜻을 알기나 한 것일까? 중공이 동해안쪽에 원전이 100여개 건설, 무지한 문가는 영화 한편보고 세계에서 가장 안전한 한국원전을 폐기했다"
1630,2021-06-18 09:39:01+00:00,3162005,경남도민과 함께 만든다 2050년 경남탄소중립 ‘경남 기후도민회의’ 발족  백삼석 기자 기자 https://t.co/pvH7t9dmsN
1631,2021-06-18 05:43:20+00:00,eliezer_brian,"2021 국방대학교 고위공무원 과정 강연] 

논산에 위치한 국방대에서 정부부처 고위공무원 및 공공기관 임원, 고위급 군 간부 등을 대상으로 '2050 탄소중립 어떻게 실현할 것인가'는 주제로 강연했습니다.

탄소중립 정책 추진이 가속화될 수 있도록 선도적인 실천과 많은 홍보를 부탁드렸습니다. https://t.co/xI0QID8Cgt"
1632,2021-06-18 04:35:09+00:00,ulttung,"경제인 협회에서 문대통령님이 ""디지털·그린 경제 앞서는 나라가 세계 경제 이끌 것” 이라고 했잖음 스페인도 지난해부터 ‘디지털 스페인 아젠다 2025’와 ‘2050년 탄소중립 전략’으로 대규모 투자에 나섬

디지털 그린 경제 말 계속 나오는데 발표한지는 좀 됐지만 상기하기 위해 뭔지 짚고 가볼까"
1633,2021-06-18 01:10:18+00:00,hanjeoungae_na,"[2021 국방대학교 고위공무원 과정 강연] 

논산에 위치한 국방대에서 정부부처 고위공무원 및 공공기관 임원, 고위급 군 간부 등을 대상으로 '2050 탄소중립 어떻게 실현할 것인가'는 주제로 강연했습니다.

탄소중립 정책 추진이 가속화될 수 있도록 선도적인 실천과 많은 홍보를 부탁드렸습니다. https://t.co/gBcfBlyzGc"
1634,2021-06-18 00:59:35+00:00,withmsit,고갈 걱정이 없는 청정한 에너지 #태양광! 2050 탄소중립을 앞두고 태양광 발전의 효율성과 국산화 연구에 앞장서는 '에너지 히어로'들을 만나봅니다. :D ▶ https://t.co/RpP8ANqz2h https://t.co/2ndZzR7fgf
1635,2021-06-17 13:51:02+00:00,ydmid,[문화예술TV21] [포항시] 포항시 2050 탄소중립 생활실천! ‘찾아가는 기후변화 교육’ 실시 https://t.co/cyFoJ9uXA7
1636,2021-06-17 12:49:51+00:00,newstown1,"포항시, 2050 탄소중립 생활실천 ‘찾아가는 기후변화 교육’ 실시
https://t.co/hbytO14Vgx https://t.co/7FoI2m3yUK"
1637,2021-06-17 11:11:57+00:00,hahhttkk88,"또 웃낀 이야기 해주렴.
요즘 문재인이 주택공급 존나게 많이 하고 있잖아.
나는 정부가 이렇게 돈이 잘 돌아갔나 몇 백만채는 짓는다고 떠버려.

아마 준공 다 되려면 2030년은 넘길듯.

탄소중립 약속하면서 2050년 까지 학실히 하겠슴다라는 꼬라지.

그리고 임대료가 월 50만원이 기본이더만"
1638,2021-06-17 09:12:02+00:00,Kwater_twitt,"[EVENT] 탄소중립과 함께하는 K-water

K-water는 탄소중립 물관리를 통해
정부의 그린뉴딜 정책과 2050 탄소중립 추진전략을
적극적으로 이행하겠습니다!

페이스북 게시글 공유 이벤트도 놓치지 마세요🙌

▶️https://t.co/6qfEYPkXmE

#한국수자원공사 #Kwater #이벤트 #탄소중립 #기후위기극복 https://t.co/lJhUTPTXEs"
1639,2021-06-17 07:16:57+00:00,IdeaXplorer,"[Road to 2050] Wind, water, sun and hydrogen, Korea goes all in on renewables
https://t.co/KcHjflMQHV탄소중립-rewrite-energy-accounts/20210616170500792.html https://t.co/gAcJPFc1Ym"
1640,2021-06-16 11:56:46+00:00,leesoo1001,서울특별시 2050년 탄소중립 온실가스 감축계획 동아시아 최초로 C40 승인받아 https://t.co/dxe753JTP0
1641,2021-06-16 08:00:11+00:00,greenpeacekorea,"정부의 공공시설 제로 에너지화 사업, 2050년까지 탄소중립을 달성하기에 충분한 수준일까요? 🤔 👉 https://t.co/TnqArEYUpq
해당 콘텐츠는 그린뉴딜 시민행동 2기 활동가들이 직접 제작하였습니다👏
#그린뉴딜 #탄소중립 #그린뉴딜시민행동 https://t.co/L4FNDRqe8A"
1642,2021-06-16 07:29:17+00:00,GreenPartyK,"과학기술 연구개발에 투자하는 것에 논란을 벌일 필요는 없으나, 2050년은 늦어도 너무 늦다. 우리는 기후위기에 대응할 30년의 여유가 없다. 아직 실험실 수준의 기술을 집권당의 대표가 공식적인 연설에서 탄소중립을 실현할 방법으로 내세우는 인식태도에 기가 막힐 뿐이다."
