,Date,User,Tweet,Translation
180,2022-05-26 07:23:50+00:00,Jiyeol_james,"[YTN][부산]2050 탄소 중립 도시 이행계획 공개 
발행일시: 2022-05-26 16:19 
https://t.co/BAv5HaY8JC 
 
#뉴스 #최신뉴스","[YTN] [Busan] 2050 Carbon Neutral City Implementation Plan Disclosure
Issuance date and time: 2022-05-26 16:19
https://t.co/bav5hay8jc
 
#News #Latest News"
181,2022-05-25 22:58:13+00:00,hanurio,"[퇴임 17일차] 환경 대통령
""더 늦기 전에, 지금 바로 시작합시다"" 문재인 대통령은, ""탄소중립과 경제성장, 삶의 질 향상을 동시에 달성하는 ‘2050년 대한민국 탄소중립 비전’을 마련했다""고 밝힌 바 있습니다. 미래 환경가치를 선도하는 '대한민국' 리더십이 이어지길 기대합니다. https://t.co/JLg2N1XVsr","[Day 17] Environment President
""Before it's too late, let's start right now."" President Moon Jae -in said, ""We have prepared a“ Korea Carbon Neutral Vision in 2050 ”to achieve both carbon neutrality, economic growth and improvement of quality of life. We look forward to the leadership of 'Korea' leading the future environment value. https://t.co/jlg2n1xvsr"
182,2022-05-25 12:18:40+00:00,BreakNewsCom,"김병우 충북교육감 후보, 기후위기 극복 ‘2050 탄소중립 학교’ 확대 운영  / 브레이크뉴스  https://t.co/TVqLF4ej5Y","Kim Byung -woo, Superintendent of Superintendent Kim Byung -woo, Expansion Operation of '2050 Carbon Neutral Schools' overcoming Climate Crisis/Break News https://t.co/tvqlf4ej5y"
183,2022-05-25 07:50:55+00:00,brandnew1215,세계일보에서 55명 광역지자체장 후보에게 물었더니 자신의 임기 안에 기후변화 대응을 중요하게 생각하기 보다는 30년 안에 제1순위가 기후변화대응인 걸 보니. 2050 탄소중립이니 30년 안에만 대응하면 된다고 인식하는 듯하다. 지금부터 준비 시작하지 않으면 2050년 된다고 바로 이행할 수 없다 https://t.co/luI9WiO453,"I asked 55 people at the Segye Ilbo, and I saw the first place in 30 years, rather than thinking about the response to climate change within his term. It is 2050 carbon neutral, so it seems to be recognized that only within 30 years. If you do not start preparing from now on, you will be able to fulfill it immediately in 2050 https://t.co/lui9wio453"
184,2022-05-25 06:39:50+00:00,greenium_kr,"✈️2050 탄소중립 위한 유나이티드 항공의 도전

유나이티드 항공(UAL)이 역대 항공사 최대 규모인 2억 리터의 지속가능한 항공연료(SAF) 구매 계약을 체결했습니다. SAF는 기존 항공연료와 비교해 온실가스 배출량(GHG)을 최대 80%까지 줄일 수 있다는데!

👉 전문 보기 https://t.co/OhIoenTZt2 https://t.co/cfVHFfyKXt","✈️2050 Challenge of United Airlines for Carbon Neutral

United Airlines (UAL) has signed a 200 million -liter sustainable airline fuel (SAF) purchase contract. SAF can reduce greenhouse gas emissions (GHG) by up to 80%compared to existing aviation fuels!

👉 Professional view https://t.co/ohioentzt2 https://t.co/cfhffykxt"
185,2022-05-25 06:20:58+00:00,brandnew1215,"강원 - 현재 계획된 강릉, 삼척의 석탄화력발전소가 가동되면 현재 수립된 2050 탄소중립계획 달성 어렵다.... 역시 석탄화력발전소를 없애는 게 중요합니다","Gangwon -If the coal -fired power plant in Gangneung and Samcheok is operated, it is difficult to achieve the 2050 carbon neutral plan."
186,2022-05-25 00:58:39+00:00,alwaysb19,[부산시] 2050 탄소중립 실현 밑그림 제시… 용역 최종보고회 개최  / 보도뉴스  https://t.co/qklftXihtO,[Busan City] 2050 Carbon Neutralization Section Holding the final reporting session/Press News https://t.co/qklftxihto
187,2022-05-25 00:48:29+00:00,3162005,2050 탄소중립 실현 밑그림 제시… 용역 최종보고회 개최  변홍섭 기자 https://t.co/1XpQWA40BM,2050 Carbon neutral realization Reporter Byun Hong -seop held the final report session https://t.co/1XPQWA40BM
188,2022-05-23 12:46:03+00:00,EduYonhap,"충북교육청, 2050 학교 탄소중립 실천단 발대식 열어 https://t.co/lXLk9XYGKd 
#충북교육청 #탄소중립 #학교 #2050 #실천단 #발대식 #환경교육센터","Chungbuk Office of Education, 2050 School Carbon Neutral Practice Ceremony Holo https://t.co/lxlk9xygkd
#Chungbuk Office of Education #Carbon Neutralities #School #2050"
189,2022-05-21 12:10:18+00:00,hey___Lizzie,2050 탄소중립 뮤지컬 리지,2050 Carbon Neutral Musical Ridge
190,2022-05-21 11:48:55+00:00,AniRush,"이것에 대한 구체적 계획이 2050탄소중립이에요. 탄소 배출량을 0으로 바꾸겠다는 계획이에요. 우리나라도 지금 계속 추진중이에요. 

이를 위한 인프라를 위해 전기차를 사용하는 사람들게 비용을 전가하는건 ""사용하는 사람들이 돈을 내라"" 라는 이야기가 되는데. 

개념적으로 잘못된거죠. https://t.co/bwaaj9W3ZP","The specific plan for this is 2050 carbon neutral. We plan to change carbon emissions to zero. Korea is still pursuing now.

For those who use electric cars for the infrastructure, the cost of expenses is to say, ""People who use them pay.""

Conceptually wrong. https://t.co/bwaaj9w3zp"
191,2022-05-21 10:21:36+00:00,koreaTIOT,글로벌보건안보(GHS) 조정사무소를 서울에 설립함으로써지속가능한 세계 보건안보에 기여하겠습니다. 인류에 대한 실존적 위협인 기후변화에 대해양국은 2030년 온실가스 감축목표 및 2050년 탄소중립 달성을 위해더욱 긴밀히 공조할 것입니다.,"We will contribute to sustainable world health security by establishing a global health and security (GHS) adjustment office in Seoul. In terms of climate change, which is a realistic threat to humanity, the two countries will work closely together to achieve greenhouse gas reduction targets and 2050 carbon neutral in 2030."
192,2022-05-20 08:23:25+00:00,brandnew1215,"기후변화도 쟁점이다. 최근 몇 년 사이에 최악의 산불과 홍수를 겪어 유권자들의 관심이 높아졌다. 모두 2050년까지 탄소 중립을 이룬다는 목표에 동의하면서도, 경제적인 이유 등을 들어 석탄산업 지원을 약속. 그래서 녹색당 등이 얼마나 득표할지도 관심거리다. https://t.co/n9w1qMrNzi","Climate change is also an issue. In recent years, the worst forest fires and floods have increased their interest in voters. All agree with the goal of achieving carbon neutral by 2050, but promised to support the coal industry for economic reasons. That's why it's also interesting to see how much the Green Party is. https://t.co/N9W1QMRNZI"
193,2022-05-20 03:08:06+00:00,koreanewswire,"필름, 2050년까지 탄소중립 달성 약속 https://t.co/KlPkbFFBIJ","Film, by 2050 promise to achieve carbon neutral https://t.co/klpkbfffbij"
194,2022-05-20 03:02:06+00:00,newswire_nre,"필름, 2050년까지 탄소중립 달성 약속 https://t.co/EnWMSTZOdw","Film, promise to achieve carbon neutral by 2050 https://t.co/enwmstzodw"
195,2022-05-20 03:02:03+00:00,newswire_en,"필름, 2050년까지 탄소중립 달성 약속 https://t.co/f356QVPkld","Film, Carbon Neutralities by 2050 https://t.co/F356QVPKLD"
196,2022-05-19 07:38:28+00:00,safetimes2015,https://t.co/6u2YYXPJzP 진천군새마을회 2050 탄소중립 실천 나무심기 행사,https://t.co/6u2yxpjzp Jincheon -gun Saemaul Union 2050 Carbon Neutral Practice Tree Planting Event
197,2022-05-14 07:08:14+00:00,jchs07,"전면광고/소비자기후행동&amp;오션세이버/“2050 탄소중립 실현을 위한 NO 플라스틱, 공공기관부터 앞장서야 합니다”(민중이 깨어나야 나라가 바로 선다) (출처 : 인천한겨레.. | https://t.co/UmV1egGZES 블로그) https://t.co/bBs6ir039N","Front advertisement/consumer -after -behavior & amp; Ocean saver/“NO plastics for realizing 2050 carbon neutral, public institutions must lead the public” (the people must wake up and the country stands right away.) (Source: Incheon Hankyoreh .. | https: // t. Co/UMV1EGZES Blog) https://t.co/bbs6ir039n"
198,2022-05-13 22:11:18+00:00,leechangho88,"#생태문명 탄소중립 2050
https://t.co/omTqLSsruc https://t.co/NS5ABly8HT","#Ecological civilization carbon neutral 2050
https://t.co/omtqlssruc https://t.co/ns5able8ht"
199,2022-05-11 09:13:15+00:00,parkiyukgeae,[20대 대선 이후 진보의 길] 진보진영 2050 탄소중립 시나리오를 만들자 - 민중의소리 - https://t.co/AyAghMhHCx https://t.co/AsD0qtXu9Y,[Road of Progress after the 20th presidential election] Progress Jinyoung 2050 Carbon Neutral Scenario -People's Sound -https://t.co/ayaghhhhhcx https://t.co/asd0qtxu9y
200,2022-05-11 07:59:13+00:00,alwaysb19,[의왕시] 2050 탄소중립 계획 본격 착수   / 보도뉴스  https://t.co/IQUxWv5Cv8,[Uiwang -si] 2050 Carbon Neutral Plan full -scale initiative/Press News https://t.co/IQUXWV5CV8
201,2022-05-11 01:57:54+00:00,moonhakmo,"[모닝 포스트] 의왕시, 2050 탄소중립 계획 본격 착수 https://t.co/DO2rBB19Mo","[Morning Post] Uiwang City, 2050 Carbon Neutral Plan HTTPS://t.co/do2rbb19mo"
202,2022-05-11 01:46:24+00:00,shibct,"""암스테르담의 기업들은 2050년 탄소중립 목표 달성을 위해 2025년부터 건물 5개 중 1개는 목재를 주요 자재로 사용하기로 시 당국과 약속했다.""","""Amsterdam companies promised to use the city to use wood as a major material since 2025 to achieve carbon neutral goals in 2050."""
203,2022-05-11 00:15:18+00:00,ipulip41,[20대 대선 이후 진보의 길] 진보진영 2050 탄소중립 시나리오를 만들자 https://t.co/WAkAvl7IYU,[Road of progress after the 20th presidential election] Progress Jinyoung 2050 Carbon Neutral Scenario https://t.co/wakavl7iyu
204,2022-05-10 23:01:16+00:00,newsvop,"이유진 녹색전환연구소 부소장 ""윤석열 정부 5년이 이제 시작이다. 그 시간을 견디려면, 우리가 살고 싶고, 만들고 싶은 미래에 대한 희망이 있어야 하기에, 진보진영의 2050 탄소중립 시나리오 작업을 제안한다."" 
https://t.co/qnHZJPW3cc","Lee Jin -jin, Deputy Director of Green Transition Research Institute, “The five years of the government of the Yoon Seok -yeol are starting. In order to endure that time, we need to have a hope for the future we want to live and we want to make, so we suggest that the 2050 carbon neutral scenario work.”
https://t.co/qnhzjpw3cc"
205,2022-05-10 08:54:41+00:00,ziesan0000,[20대 대선 이후 진보의 길] 진보진영 2050 탄소중립 시나리오를 만들자 https://t.co/I5AotBEOOFㅌ 알아야 면장을 하지 속터져 죽겠다,[Progress Road after the 20th presidential election] Progress Jinyoung 2050 Carbon Neutral Scenario When https://t.co/i5aotbeoof
206,2022-05-10 08:35:58+00:00,newsvop,"윤석열 정부의 기후정책을 비판만 할 것이 아니라 진보진영 역량을 모두 모아 경제, 산업, 일자리, 돌봄, 농업, 도시, 존엄성, 다양성 등 모든 영역을 포괄하는 2050 탄소중립 시나리오를 제대로 만들어보자! 이유진 녹색전환연구소 부소장님의 진취적인 제안입니다!!
https://t.co/qnHZJPW3cc","Let's make a 2050 carbon neutral scenario that encompasses all areas such as economy, industry, jobs, care, agriculture, city, dignity, and diversity by collecting all the progressive capabilities of the Yoon Seok -yeol government's climate policy! This is an enterprising proposal by the deputy director of the Green Transition Research Institute !!
https://t.co/qnhzjpw3cc"
207,2022-05-10 08:21:24+00:00,newsvop,[20대 대선 이후 진보의 길] 진보진영 2050 탄소중립 시나리오를 만들자@newsvop https://t.co/77SsBN8GIq,[Road of progress after the 20th presidential election] Progress Jinyoung 2050 Let's create a carbon neutral scenario @newsvop https://t.co/77SSBN8GIQ
208,2022-05-10 05:48:07+00:00,comgosuya,경상북도는 환경부와 한국수자원공사가 주관한 “수열에너지보급 시범사업”에 상주시가 최종 선정돼 2022년부터 2023년까지 53억원(국비 27억원)을 확보했다고 밝혔다.▲ 수열에너지 공급모식도(사진=경북도) 수열에너지사업은‘2050 탄소중립 추진전략’중…https://t.co/BDZclVqhsF,"Gyeongsangbuk -do announced that Sangju City was finally selected for the “sequence energy supply pilot project” hosted by the Ministry of Environment and the Korea Water Resources Corporation, and secured KRW 53 billion (national budget of 2.7 billion won) from 2022 to 2023. ▲ Fine) The sequence energy business is in the '2050 carbon neutral strategy'… https://t.co/bdzclvqhsf"
209,2022-05-09 07:38:44+00:00,safetimes2015,"https://t.co/j882Tje3A1 고양시, 2050 탄소중립 나눔마켓 개최","https://t.co/J882TJE3A1 Goyang City, 2050 Carbon Neutral Sharing Market"
210,2022-05-09 05:19:23+00:00,BreakNewsCom,고양시 ‘2050 탄소중립 나눔마켓’ 개최  / 브레이크뉴스  https://t.co/RETSiEzAot,Goyang City '2050 Carbon Neutral Sharing Market'/Brake News https://t.co/etsiezaot
211,2022-05-09 04:59:27+00:00,BreakNewsCom,"군포시, 탄소중립 실천 다짐 위한 ‘2050 비전선포식’ 개최  / 브레이크뉴스  https://t.co/Tgyos6Yrsn",Gunpo City held the “2050 Vision Declaration Ceremony” to commit carbon neutral practice/brake news https://t.co/tgyos6yrsn
212,2022-05-09 04:11:40+00:00,suyeonggu,"💡종이고지서 없는 ""탄소중립 지방세 납부""
수영구에서는 종이고지서 없이 전자송달방식으로 
지방세 고지서를 받아 납부함으로써 
2050 탄소중립 실천에 동참하고자 합니다.
✅ 고지서 1장당 500원의 세액공제 혜택이 있으며 자동이체의 경우 1,000원까지 세액공제가 가능합니다.
#탄소중립 #ECO수영 https://t.co/y5P9s7ZWwW","💡 ""Carbon Neutral Local Tax Pay"" without paper book
In Suyeong -gu
By receiving and paying local tax bills
I would like to join the 2050 carbon neutral practice.
✅ There is a tax deduction of 500 won per piece, and the tax deduction is possible up to 1,000 won for automatic debit.
#Carbon neutral #ECO swimming https://t.co/y5p9s7zwww"
213,2022-05-09 02:16:50+00:00,gseeds2,"2050 탄소중립위원회의 설치 및 운영에 관한 규정 [시행 2021. 5. 4.] 

[시행 2021. 5. 4.] [대통령령 제31669호, 2021. 5. 4., 제정]
1조(목적) 이 영은 경제, 사회 등 모든 영역
https://t.co/Pei76CGsTA

#탄소중립, #위원회, #녹색건축인증연구소, #사무기구 https://t.co/ZXT1NhfNuh","Regulations on the installation and operation of the 2050 Carbon Neutral Committee [Enforcement 2021. May 4.]

[Enforcement 2021. May 4.] [Presidential Decree No. 31669, 2021. May 4., enacted]
Article 1 (Purpose) This Spirit is all areas such as economy and society
https://t.co/pei76cgsta

#Carbon neutral, #Committee, #Green Architecture Certification Research Institute"
214,2022-05-09 00:58:13+00:00,ecochrist2018,"교회학교 탄소중립2050' 교사교육에 초대합니다.
 https://t.co/W9t5UWrlxQ
[신     청] https://t.co/mmkSAQCb0c교회학교탄소중립
[일시] 2022년 6월 9일(목), 11일(토), 16일(목), 18일(토), 25일(토)
#한국기독교교육학회
#기독교환경교육센터_살림
#공덕교회 #모두를위한환경교육연구소 https://t.co/Twob02WUQs","Church School Carbon Neutral 2050 'Invite Teachers Education.
 https://t.co/w9t5uwrlxq
[Shin Cheong] https://t.co/MMKSAQCB0C Church Carbon Neutral
[Date] June 9 (Thursday), 11th (Sat), 16th (Thu), 18th (Sat), 25th (Sat)
#Korean Christian Education Society
#Christian Environmental Education Center_Salim
#Gongdeok Church #Environmental Education Research Institute for everyone"
